DEBUG 2026-04-23 12:08:21,454 serializers Fetching posts: user_id=None, username=None serializers.py
DEBUG 2026-04-23 12:08:21,468 serializers Fetching feed for user 1 serializers.py
DEBUG 2026-04-23 12:08:21,475 serializers Posts fetched successfully serializers.py
INFO 2026-04-23 12:09:13,901 autoreload C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\users\serializers.py changed, reloading. autoreload.py
DEBUG 2026-04-23 12:09:57,465 serializers Fetching replies from user shruti for comment id=1, count=1 serializers.py
DEBUG 2026-04-23 12:09:57,469 serializers Fetching replies from user shruti for comment id=4, count=0 serializers.py
WARNING 2026-04-23 12:14:55,732 log Unauthorized: /api/users/register/ log.py
INFO 2026-04-23 12:15:10,861 serializers user riya successfully register serializers.py
DEBUG 2026-04-23 12:15:44,847 serializers OTP verification started for shrutighumaliyaofficial@gmail.com serializers.py
INFO 2026-04-23 12:15:44,916 serializers OTP verified successfully for shrutighumaliyaofficial@gmail.com serializers.py
INFO 2026-04-23 12:16:07,949 serializers user successfully loggin riya serializers.py
DEBUG 2026-04-23 12:17:09,968 serializers Fetching posts: user_id=None, username=None serializers.py
DEBUG 2026-04-23 12:17:09,968 serializers Fetching feed for user 5 serializers.py
DEBUG 2026-04-23 12:17:09,970 serializers Posts fetched successfully serializers.py
INFO 2026-04-23 12:18:17,489 autoreload C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. autoreload.py
autoreload.py INFO 2026-04-23 12:18:49,116 autoreload C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. 
INFO 2026-04-23 12:20:58,362 autoreload.py autoreload C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. 
DEBUG 2026-04-23 12:22:35,668 views.py views user riya request to show follower list 
INFO 2026-04-23 12:24:47,618 autoreload.py autoreload C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. 
DEBUG 2026-04-23 12:25:00,240 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\comments\serializers.py serializers.py serializers 29 Fetching replies from user riya for comment id=1, count=1 
DEBUG 2026-04-23 12:25:00,243 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\comments\serializers.py serializers.py serializers 29 Fetching replies from user riya for comment id=4, count=0 
INFO 2026-04-23 12:26:02,201 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py autoreload.py autoreload 265 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. 
INFO 2026-04-23 12:26:51,785 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py 265 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\blog\logs.py changed, reloading. 
DEBUG 2026-04-23 12:26:54,808 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\comments\serializers.py [lineno:29]  Fetching replies from user riya for comment id=1, count=1 
DEBUG 2026-04-23 12:28:44,107 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing SpiderImagePlugin 
DEBUG 2026-04-23 12:28:44,109 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing SunImagePlugin 
DEBUG 2026-04-23 12:28:44,112 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing TgaImagePlugin 
DEBUG 2026-04-23 12:28:44,115 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing TiffImagePlugin 
DEBUG 2026-04-23 12:28:44,115 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing WebPImagePlugin 
DEBUG 2026-04-23 12:28:44,207 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing WmfImagePlugin 
DEBUG 2026-04-23 12:28:44,209 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XbmImagePlugin 
DEBUG 2026-04-23 12:28:44,213 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XpmImagePlugin 
DEBUG 2026-04-23 12:28:44,216 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XVThumbImagePlugin 
INFO 2026-04-23 12:28:44,239 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py [lineno:66]  post_id=8 is created by user=riya  
INFO 2026-04-23 12:35:06,007 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py [lineno:265]  C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py changed, reloading. 
INFO 2026-04-23 12:38:02,837 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py [lineno:265]  C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py changed, reloading. 
INFO 2026-04-23 12:39:39,531 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py [lineno:265]  C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py changed, reloading. 
INFO 2026-04-23 12:40:24,931 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py [lineno:265]  C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py changed, reloading. 
INFO 2026-04-23 12:54:45,663 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\django\utils\autoreload.py [lineno:265]  C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py changed, reloading. 
DEBUG 2026-04-23 12:55:51,115 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing AvifImagePlugin 
DEBUG 2026-04-23 12:55:51,224 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing BlpImagePlugin 
DEBUG 2026-04-23 12:55:51,236 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing BmpImagePlugin 
DEBUG 2026-04-23 12:55:51,241 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing BufrStubImagePlugin 
DEBUG 2026-04-23 12:55:51,244 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing CurImagePlugin 
DEBUG 2026-04-23 12:55:51,249 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing DcxImagePlugin 
DEBUG 2026-04-23 12:55:51,261 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing DdsImagePlugin 
DEBUG 2026-04-23 12:55:51,273 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing EpsImagePlugin 
DEBUG 2026-04-23 12:55:51,275 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing FitsImagePlugin 
DEBUG 2026-04-23 12:55:51,277 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing FliImagePlugin 
DEBUG 2026-04-23 12:55:51,279 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing FpxImagePlugin 
DEBUG 2026-04-23 12:55:51,285 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:391]  Image: failed to import FpxImagePlugin: No module named 'olefile' 
DEBUG 2026-04-23 12:55:51,287 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing FtexImagePlugin 
DEBUG 2026-04-23 12:55:51,290 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing GbrImagePlugin 
DEBUG 2026-04-23 12:55:51,292 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing GifImagePlugin 
DEBUG 2026-04-23 12:55:51,292 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing GribStubImagePlugin 
DEBUG 2026-04-23 12:55:51,294 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing Hdf5StubImagePlugin 
DEBUG 2026-04-23 12:55:51,298 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing IcnsImagePlugin 
DEBUG 2026-04-23 12:55:51,305 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing IcoImagePlugin 
DEBUG 2026-04-23 12:55:51,307 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing ImImagePlugin 
DEBUG 2026-04-23 12:55:51,310 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing ImtImagePlugin 
DEBUG 2026-04-23 12:55:51,312 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing IptcImagePlugin 
DEBUG 2026-04-23 12:55:51,318 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing JpegImagePlugin 
DEBUG 2026-04-23 12:55:51,319 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing Jpeg2KImagePlugin 
DEBUG 2026-04-23 12:55:51,319 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing McIdasImagePlugin 
DEBUG 2026-04-23 12:55:51,322 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing MicImagePlugin 
DEBUG 2026-04-23 12:55:51,326 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:391]  Image: failed to import MicImagePlugin: No module named 'olefile' 
DEBUG 2026-04-23 12:55:51,326 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing MpegImagePlugin 
DEBUG 2026-04-23 12:55:51,335 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing MpoImagePlugin 
DEBUG 2026-04-23 12:55:51,340 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing MspImagePlugin 
DEBUG 2026-04-23 12:55:51,343 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PalmImagePlugin 
DEBUG 2026-04-23 12:55:51,351 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PcdImagePlugin 
DEBUG 2026-04-23 12:55:51,357 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PcxImagePlugin 
DEBUG 2026-04-23 12:55:51,357 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PdfImagePlugin 
DEBUG 2026-04-23 12:55:51,379 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PixarImagePlugin 
DEBUG 2026-04-23 12:55:51,388 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PngImagePlugin 
DEBUG 2026-04-23 12:55:51,391 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PpmImagePlugin 
DEBUG 2026-04-23 12:55:51,392 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing PsdImagePlugin 
DEBUG 2026-04-23 12:55:51,396 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing QoiImagePlugin 
DEBUG 2026-04-23 12:55:51,407 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing SgiImagePlugin 
DEBUG 2026-04-23 12:55:51,416 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing SpiderImagePlugin 
DEBUG 2026-04-23 12:55:51,423 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing SunImagePlugin 
DEBUG 2026-04-23 12:55:51,429 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing TgaImagePlugin 
DEBUG 2026-04-23 12:55:51,436 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing TiffImagePlugin 
DEBUG 2026-04-23 12:55:51,439 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing WebPImagePlugin 
DEBUG 2026-04-23 12:55:51,525 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing WmfImagePlugin 
DEBUG 2026-04-23 12:55:51,528 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XbmImagePlugin 
DEBUG 2026-04-23 12:55:51,542 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XpmImagePlugin 
DEBUG 2026-04-23 12:55:51,545 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\env\Lib\site-packages\PIL\Image.py [lineno:388]  Importing XVThumbImagePlugin 
INFO 2026-04-23 12:55:51,573 C:\Users\shruti ghumaliya\OneDrive\Desktop\django_rest_blog\blog\apps\posts\serializers.py [lineno:66]  post_id=9 is created by user=riya  
